"","precipitation","logETP","wet.fraction","corr.PtoET0.3day","corr.PtoET0.5day","corr.PtoET0.7day","corr.PtoET0.30day","burstiness","memory","nstorms","mean.antecedent","mean.duration","mean.depth","mean.intensity.avg","mean.intensity.max","total.diff.max.avg.intensity","mean.diff.max.avg.intensity","pcnt.stormdepth.depth.over.4.5mm","pcnt.stormdepth.depth.over.5mm","pcnt.stormdepth.depth.over.5.5mm","pcnt.stormdepth.depth.over.6mm","pcnt.stormdepth.depth.over.0.25in","pcnt.stormdepth.depth.over.7mm","pcnt.stormdepth.depth.over.10mm","pcnt.stormdepth.depth.over.0.5in","pcnt.stormdepth.depth.over.1in","pcnt.nstorms.depth.over.4.5mm","pcnt.nstorms.depth.over.5mm","pcnt.nstorms.depth.over.5.5mm","pcnt.nstorms.depth.over.6mm","pcnt.nstorms.depth.over.0.25in","pcnt.nstorms.depth.over.7mm","pcnt.nstorms.depth.over.10mm","pcnt.nstorms.depth.over.0.5in","pcnt.nstorms.depth.over.1in","pcnt.wethours.over.4.5mm","pcnt.wethours.over.5mm","pcnt.wethours.over.5.5mm","pcnt.wethours.over.6mm","pcnt.wethours.over.0.25in","pcnt.wethours.over.7mm","pcnt.wethours.over.10mm","pcnt.wethours.over.0.5in","pcnt.wethours.over.1in","pcnt.rain.depth.over.4.5mm","pcnt.rain.depth.over.5mm","pcnt.rain.depth.over.5.5mm","pcnt.rain.depth.over.6mm","pcnt.rain.depth.over.0.25in","pcnt.rain.depth.over.7mm","pcnt.rain.depth.over.10mm","pcnt.rain.depth.over.0.5in","pcnt.rain.depth.over.1in","pcnt.stormdepth.intensity.over.4.5mm","pcnt.stormdepth.intensity.over.5mm","pcnt.stormdepth.intensity.over.5.5mm","pcnt.stormdepth.intensity.over.6mm","pcnt.stormdepth.intensity.over.0.25in","pcnt.stormdepth.intensity.over.7mm","pcnt.stormdepth.intensity.over.10mm","pcnt.stormdepth.intensity.over.0.5in","pcnt.stormdepth.intensity.over.1in","pcnt.nstorms.intensity.over.4.5mm","pcnt.nstorms.intensity.over.5mm","pcnt.nstorms.intensity.over.5.5mm","pcnt.nstorms.intensity.over.6mm","pcnt.nstorms.intensity.over.0.25in","pcnt.nstorms.intensity.over.7mm","pcnt.nstorms.intensity.over.10mm","pcnt.nstorms.intensity.over.0.5in","pcnt.nstorms.intensity.over.1in","pcnt.50.rain.depth","pcnt.60.rain.depth","pcnt.67.rain.depth","pcnt.70.rain.depth","pcnt.75.rain.depth","pcnt.80.rain.depth","pcnt.85.rain.depth","pcnt.90.rain.depth","pcnt.95.rain.depth","pcnt.50.storm.depth","pcnt.60.storm.depth","pcnt.67.storm.depth","pcnt.70.storm.depth","pcnt.75.storm.depth","pcnt.80.storm.depth","pcnt.85.storm.depth","pcnt.90.storm.depth","pcnt.95.storm.depth"
"pcnt.stormdepth.intensity.over.0.5in",0.134570369171688,-0.114471032700263,0.062286995996926,0.0287637666347633,0.0264971806174663,0.0236113749343124,0.0228222709334683,-0.109720815716892,-0.0450913154089661,0.13852292107738,-0.149171949495119,-0.0683101392414552,0.0563259201674141,0.368601846336211,0.229103820302246,0.123891629924832,0.0699130518934118,0.032741997195316,0.0382434006545224,0.0394590137939481,0.0479386553092188,0.0499974001556687,0.0624175254524048,0.0695184764164437,0.0787154921961185,0.0549791407476135,0.0173510673887569,0.0259863099609956,0.0260643809484915,0.0322830082783713,0.0328720799017168,0.0483485477921763,0.0591869116547908,0.08031813486593,0.0511189957240031,0.141432129597756,0.147634864008215,0.157176632007936,0.166351473234773,0.168973160564755,0.17912796161007,0.232305129124981,0.284905850764613,0.260051563481889,0.192772926382475,0.199588566093866,0.209057908675379,0.217835352243849,0.220393685449853,0.229177767071963,0.277842508395817,0.324600475078698,0.267759617633559,0.307039162727769,0.341792252199969,0.377624426663252,0.414807561398298,0.432285937706616,0.486732414913798,0.729007293323765,1,0.386408222793165,0.33514236843232,0.360510400414265,0.392338082773713,0.426335968920846,0.439726294210041,0.489499550905075,0.718658034772984,0.999141407675725,0.386397589723877,0.1499862723352,0.157967454956076,0.172199318969411,0.18125286053976,0.193340398833132,0.205653558652428,0.231373560417608,0.25563443431046,0.298953045029449,0.0655273613401534,0.0554891633364206,0.0727803488142051,0.0800490692466602,0.0821112056509047,0.0820522409198067,0.0783447706146418,0.0752431860394572,0.0781758016883313
"pcnt.stormdepth.intensity.over.1in",0.0209058205577858,0.00748319558380334,-0.0249037534465978,0.00683601796058564,0.000940551113552066,-0.00330972184550886,-0.0182792653070661,0.0229249293288325,0.0394493709694224,0.00963006583459037,-0.00993866146045996,-0.0715867643195336,0.0504633229609063,0.193281352844615,0.141876212577647,0.0244733598224987,0.0329770289491238,0.04893331732405,0.0568303570356417,0.061016245465909,0.062968348147382,0.0597120752470958,0.0626577188189423,0.0556005226507866,0.0524475333129232,0.040810256603846,0.0407775309261511,0.0519550206497875,0.0601519264940504,0.0637691864001703,0.06129883630586,0.0638742227620824,0.0562083358464075,0.0537279856008,0.0490228885481583,0.0808394514490865,0.0842347296130021,0.0861230872010719,0.0879085327622479,0.0888198119752244,0.0941200006416495,0.113644958323377,0.133581368833539,0.334860710366614,0.116541406639835,0.119925763335739,0.122290183784676,0.124794698886999,0.126375479839811,0.131414934464284,0.150550520041333,0.169773095040877,0.345936785630332,0.163669840390914,0.177283822377805,0.186904267034279,0.199183151966052,0.204040918780227,0.216639052841733,0.291036841019554,0.386408222793165,1,0.163339864241915,0.176809990505427,0.182229354386881,0.192883460731988,0.196728605095122,0.207328049843402,0.277437323743585,0.375952336252279,0.999992604636127,0.0954428089564916,0.0998184429888086,0.104205485142114,0.108227793295158,0.113552316903035,0.122930686682487,0.14295286901055,0.154011083838044,0.180440871606423,0.0370069270708474,0.0356224705763676,0.0499270979208854,0.0515794214847997,0.0510231855529919,0.0429015453677302,0.0337472292511409,0.0279245842860868,0.0197763247296869
"pcnt.nstorms.intensity.over.4.5mm",0.223454478939915,-0.14111585577247,-0.0494651503170467,0.13888487503248,0.145102988481055,0.149087667845814,0.158704348686146,-0.0808054112038061,-0.0405598898838294,0.175184432559604,-0.16798665595269,-0.276200800811486,0.19956546596695,0.76604805906914,0.541257739740234,0.340679698561617,0.339461511246464,0.191498210720401,0.181225304613532,0.177536315319279,0.181945860844856,0.177455067640649,0.181970097933363,0.192030652521036,0.1781902952143,0.175841031975334,0.156875069415473,0.152009688436471,0.151332171205029,0.160288057591499,0.15571452957264,0.157910854258232,0.174848045699782,0.166858045781605,0.17771225834432,0.465063303104433,0.474235519192423,0.479914556577686,0.498857983572674,0.50500576463437,0.512610511490622,0.526321095350602,0.520249256447867,0.364101555194626,0.524453337334178,0.530291069101928,0.53306584801846,0.547674573031635,0.551202941790998,0.554026264720278,0.548531597318575,0.529768424173326,0.360223131193382,0.909167113422845,0.855998982349893,0.807202812435858,0.754441388920627,0.728581601006767,0.656119639993614,0.435595324586165,0.33514236843232,0.163339864241915,1,0.912414720157563,0.840106466291694,0.774448240928058,0.743441057810225,0.664229257387965,0.436293991796229,0.334344111511824,0.163354367396645,0.444412650270586,0.460581251286366,0.476587272515696,0.48503864810663,0.498680648765572,0.510688305645757,0.53011094976085,0.553138645043804,0.564999837442232,0.190243328846426,0.190371774651737,0.199396956338407,0.201599590790835,0.200680709159261,0.204905060562099,0.207566110103018,0.205912337798867,0.201923458268813
"pcnt.nstorms.intensity.over.5mm",0.23113698838609,-0.153080317054736,-0.0091641100614523,0.116311649005276,0.121560362034116,0.124858670326551,0.137093468128641,-0.0953395066248407,-0.0593423157250677,0.189318811388155,-0.18577247962024,-0.229694367584144,0.188214587371566,0.720128107437059,0.507164688551864,0.331473546681206,0.312128643569741,0.171325224498125,0.190783810426359,0.178015388923532,0.176043746144642,0.167552977257824,0.167714054114619,0.179113110018343,0.162923716523645,0.165166862203458,0.143996831502951,0.172278545408602,0.161514653056041,0.163856469355137,0.155358416646483,0.152001777837166,0.16241377852869,0.149379299941699,0.162635374885341,0.419187192713882,0.439282788750994,0.445932269378168,0.461793324885227,0.468565347004664,0.478341805487304,0.501121732036563,0.489071669409128,0.370675263890963,0.482267502265975,0.499455434592052,0.503553251377581,0.515739814138799,0.520007445268604,0.52508982673703,0.529366866734436,0.504748195470189,0.367413183261128,0.828757130621044,0.928417118267555,0.873202473032338,0.815555116388131,0.785787075247685,0.705455056050297,0.471767148320027,0.360510400414265,0.176809990505427,0.912414720157563,1,0.917501913555485,0.845910170784354,0.809758030280284,0.719830916532233,0.473394414517651,0.360130583400763,0.176831632329078,0.404603744581248,0.420995210544786,0.435993931212644,0.445392595054321,0.460787386839864,0.474637844764153,0.495607655488766,0.524167729708432,0.54390319089445,0.180895808085984,0.181454148085225,0.19029630081377,0.19479402919113,0.194398358795233,0.1997602097106,0.203647264628853,0.204598078165813,0.202236722735525
"pcnt.nstorms.intensity.over.5.5mm",0.235661292584503,-0.167028871517384,0.0267947228324527,0.0908653784495794,0.0969902490242719,0.100761240476655,0.117212624098923,-0.108646919870464,-0.0639514277498427,0.19430924867332,-0.195966427424584,-0.17288583217156,0.193964699323135,0.681265534951568,0.473771876013497,0.313091623632921,0.283804485352574,0.176649037210401,0.193186074740396,0.189086883704537,0.18549304750495,0.178515516731451,0.178704687507443,0.187632871339805,0.173764612243259,0.171671928849524,0.148343792326686,0.174876310729038,0.174205135137905,0.17420563747678,0.166900854567024,0.165668696643002,0.172370640796361,0.164792119895843,0.170243282565613,0.377164565241453,0.394853527053729,0.412543173786592,0.425989594418616,0.434272314620314,0.44348239723647,0.468249971833565,0.460382535993357,0.372896209345566,0.443026796127568,0.458798669410365,0.472860690872242,0.482682992166333,0.488779566633988,0.493713744138355,0.501616191045639,0.481297377297464,0.370908616215986,0.753551842069488,0.844837280165844,0.94192470898965,0.888053265514305,0.852209694024448,0.767695212509545,0.517519025132297,0.392338082773713,0.182229354386881,0.840106466291694,0.917501913555485,1,0.926653106253842,0.88380788450055,0.786504968860956,0.519590122047404,0.392025637462967,0.182256784982474,0.363624770658917,0.379464341130591,0.396801471128262,0.407677801185902,0.422557934695169,0.438306449833809,0.463518918575024,0.494428787729544,0.518051575057298,0.185716600538273,0.185125492130832,0.194088128616974,0.197809403969941,0.19648224458774,0.201179092412647,0.205657505666544,0.206437892096007,0.203545941903151
"pcnt.nstorms.intensity.over.6mm",0.219873956174716,-0.154769691915158,0.0341536700751761,0.0737811109606048,0.076703337837097,0.0791441956462679,0.0899751558850994,-0.1033815521213,-0.068097049653534,0.187051002710594,-0.191649923922794,-0.154395350525207,0.164251901477003,0.642254215382297,0.42690979013874,0.28192219311212,0.236547811217758,0.143823676961515,0.157233729475583,0.154325071276006,0.162795877398425,0.157331746029687,0.156470562437517,0.157521427244125,0.147535814690577,0.151159552891773,0.11371791531649,0.136265782220827,0.136805082420225,0.150999630274637,0.143751880221277,0.141274297624172,0.140568909791698,0.136021306363434,0.146794692848591,0.330947498733387,0.349116961977071,0.365396053592588,0.384969557077281,0.39471023969421,0.402158268665829,0.423130657691358,0.416937272281766,0.355109929150616,0.395100058642234,0.411530143933284,0.425390813412206,0.44115177638941,0.448306765707551,0.451943058120275,0.457668294911867,0.43919269324752,0.354613978621608,0.690625667980079,0.775646505564661,0.869927069203363,0.953348355703315,0.919019206591894,0.827693133079849,0.561964632244226,0.426335968920846,0.192883460731988,0.774448240928058,0.845910170784354,0.926653106253842,1,0.957127939471938,0.849603045242541,0.563496600623853,0.425896841183899,0.19290693038827,0.320859804863076,0.336802367803023,0.350848063126495,0.363194623411149,0.378822194492028,0.393218825334449,0.419536873484479,0.451800394235631,0.478291309273501,0.160754080530938,0.164195554070502,0.175904016968534,0.180060779226808,0.176596925897973,0.181328295345376,0.186387701678469,0.187062914677717,0.185508935774359
"pcnt.nstorms.intensity.over.0.25in",0.21990207873007,-0.160578064171039,0.0437940543710495,0.0586763364492681,0.0622246782630594,0.0646473961333229,0.0776530336098633,-0.102987459522937,-0.0672640856314732,0.186803281179673,-0.192206565875041,-0.136468736626592,0.167162163104755,0.625165296453661,0.413446248907369,0.271269867130479,0.223778363321895,0.143164935082814,0.155771003426072,0.154570352062929,0.164896618043392,0.163226577894758,0.16119754971954,0.159714473335953,0.154703666933457,0.158228441730725,0.112146797121114,0.133640899312738,0.135796880304911,0.149860268643244,0.148288995297477,0.144268941849568,0.142883302372707,0.142919402852113,0.152369418789729,0.317764555093772,0.334256929825454,0.349724604283517,0.369023214534003,0.383692323995285,0.390275483197222,0.408986782884583,0.400681102980237,0.343450266846319,0.380507275690991,0.395580017770057,0.408941654152148,0.424633103918716,0.435952473821866,0.438786282270636,0.442765763233561,0.423694091491187,0.34350144749412,0.662067259387788,0.74219339996318,0.831066321773528,0.911745123380891,0.960264507766671,0.865220908361503,0.585039643583919,0.439726294210041,0.196728605095122,0.743441057810225,0.809758030280284,0.88380788450055,0.957127939471938,1,0.887985843903096,0.586996690919162,0.439460265284107,0.196738324947665,0.309503596253531,0.324410637392763,0.338680732353851,0.351229941029717,0.366362781653011,0.379184501159272,0.407835945214286,0.43993335787249,0.465311338119342,0.165920456169062,0.169458902681248,0.182008898358324,0.184723691438627,0.180745246450418,0.1827042267143,0.186197267357358,0.188262753846313,0.186825898844439
"pcnt.nstorms.intensity.over.7mm",0.222099459177042,-0.173788993897345,0.0709392884099284,0.0480808432026955,0.0520617229590085,0.0552455027754468,0.070946764572539,-0.127498726347744,-0.0819966628102299,0.196869664855807,-0.203334132836647,-0.108772793582061,0.156638200772109,0.582824756333862,0.384823817742357,0.255643145615371,0.203421101719173,0.123122956066182,0.137863004736187,0.135769464045363,0.14669286621026,0.149143332626566,0.163841957777887,0.152000134231692,0.148779165451994,0.14321833060552,0.0893004346269864,0.111892438664974,0.111949103324308,0.126677190924751,0.12855115153087,0.14654904118746,0.133060822533938,0.138092995266393,0.135794313672343,0.284757280280824,0.302655884934398,0.31347792137976,0.328108202380213,0.3407394633845,0.364710160660672,0.389079800100369,0.376344265970023,0.336863358416317,0.34728487945412,0.363741343374553,0.373337697328542,0.385580136169974,0.395949092320436,0.413929845307209,0.424211737714913,0.40293078225285,0.33807237995717,0.588901047932677,0.656548769629343,0.740929971942504,0.809352395902551,0.85277977855891,0.97449391268343,0.652374464145785,0.489499550905075,0.207328049843402,0.664229257387965,0.719830916532233,0.786504968860956,0.849603045242541,0.887985843903096,1,0.655061683864524,0.489601493341534,0.207339637538863,0.279731898280976,0.29365814489596,0.310881144632087,0.323203847982764,0.339215569972157,0.351582906406101,0.377676637276396,0.408934985193307,0.441381569436531,0.152985958565213,0.158294011374773,0.170390762639373,0.171889743531539,0.169091083189907,0.174845162125113,0.181712002650791,0.184982600933411,0.183171224259225
"pcnt.nstorms.intensity.over.10mm",0.186179175395417,-0.169259052506597,0.100151922784123,0.00984416170292329,0.00941886955754144,0.0104885582381644,0.0241630593507658,-0.133366907004156,-0.100025976180909,0.175596766288165,-0.182693118746356,-0.0489058972194846,0.0949738697890777,0.425882807506883,0.265748206226031,0.171434056655512,0.106959273295896,0.0577899470650897,0.0706201171440864,0.075036647033238,0.0856699503852565,0.0850131228566596,0.101231916302823,0.115667456820337,0.0993687383256015,0.0862703779818289,0.0316092852134214,0.0497702424129691,0.0530924035282558,0.0637333698369892,0.0620722309502875,0.083088587529771,0.107285631442603,0.0992753264716666,0.0812326339319962,0.170825082140797,0.179771205986807,0.191290449782487,0.202585880659011,0.207169234596196,0.22396011264322,0.301671388875852,0.295872654657761,0.263882483985361,0.228314488908986,0.237689189057481,0.249502933946836,0.259034512809063,0.263145400448306,0.277907786909446,0.343891460640091,0.328818897985135,0.269232308232054,0.388340545353392,0.430255913618647,0.48513181357361,0.533135683678641,0.561421083956045,0.63644419731556,0.995872287304978,0.718658034772984,0.277437323743585,0.436293991796229,0.473394414517651,0.519590122047404,0.563496600623853,0.586996690919162,0.655061683864524,1,0.719448106301198,0.277440084903654,0.169866715700357,0.181433671627377,0.196581998045218,0.207210387599808,0.225081220620993,0.239248980173552,0.26262423275527,0.292080710121692,0.335575390558931,0.0955619279551417,0.0905902313556838,0.106373958980352,0.112184786891087,0.115946964649009,0.118510452522792,0.117369896967077,0.121959550294115,0.124178532394384
"pcnt.nstorms.intensity.over.0.5in",0.134291211068918,-0.114502277044328,0.0627486748776442,0.0247933253514511,0.0224735296968866,0.0196714530754767,0.019678056433458,-0.107716603700535,-0.0425824552386217,0.134875626454798,-0.146094687542967,-0.06211607820079,0.0617064677501345,0.366798835635184,0.22902559671861,0.122360824188265,0.0710776692146856,0.0371258701683145,0.0428663251578536,0.0442731414809603,0.0526362601561565,0.0545899946106877,0.0671818132118097,0.0744531643730686,0.083737001519832,0.0594613480454826,0.0204028277573256,0.0293897366926479,0.0296956684137803,0.0357021137777447,0.0361333791705378,0.0518089650774681,0.0633695602376644,0.084949014967576,0.0554241568585686,0.140523942246068,0.146756974968364,0.156314869830937,0.16570181687862,0.168237679683814,0.17817537631866,0.232000156480882,0.285047121748678,0.252848115290844,0.191548582899202,0.198400543091519,0.207913510846184,0.216813794112468,0.219283510807865,0.227911946774931,0.277025857572525,0.323910577960983,0.260186301096081,0.303908774319011,0.339216374984014,0.375157580830092,0.412428204536779,0.430002068320788,0.484803180015954,0.727838236198615,0.999141407675725,0.375952336252279,0.334344111511824,0.360130583400763,0.392025637462967,0.425896841183899,0.439460265284107,0.489601493341534,0.719448106301198,1,0.37595834790853,0.148507083331648,0.156636103377352,0.170965874891787,0.180019855035093,0.192209833190126,0.204531410134189,0.230225042678933,0.254645573829793,0.297307946132076,0.0702565718291414,0.0600004752162705,0.0770762717217109,0.0841944744803073,0.0860955898612176,0.0859420990251344,0.0825734027777753,0.0792842167943043,0.0820212093789196
"pcnt.nstorms.intensity.over.1in",0.0208489045116855,0.00751203337169918,-0.0250477242954542,0.00658325080543545,0.000685643405254195,-0.00356564147811759,-0.0185331615154293,0.0230877515664245,0.0395158967614521,0.00950969203234195,-0.00990632922171717,-0.0715270121153322,0.0505833134160472,0.193293179389627,0.141931905673632,0.0244489241407495,0.0330699249323687,0.0490770239027106,0.0569686776108999,0.0611612287434445,0.0630840345843062,0.0598475082175937,0.0627736465370487,0.0557035920022684,0.0525807868506994,0.040904654104845,0.0409052484083381,0.0520992477985405,0.0603121599372673,0.0638984725049754,0.0614509048506885,0.0640064948661137,0.056320868087534,0.0538727845854504,0.0491315086288228,0.0809398204698741,0.0843337374771007,0.0862169760760558,0.0880037666794795,0.0889198727624571,0.0941835644975919,0.113696727575215,0.133628351869261,0.334886463134865,0.116592678314544,0.119972373203022,0.122332334876413,0.124836027642558,0.126418322366524,0.13143317533005,0.150562788160948,0.169775361656485,0.345919234902804,0.163635136038352,0.177262863070822,0.186893883184117,0.19917159163736,0.204011472713296,0.216615618242274,0.29102256547546,0.386397589723877,0.999992604636127,0.163354367396645,0.176831632329078,0.182256784982474,0.19290693038827,0.196738324947665,0.207339637538863,0.277440084903654,0.37595834790853,1,0.0955059691021876,0.0998662201631075,0.104258209163474,0.108282928063696,0.113608470553734,0.122982675218078,0.142996474572877,0.15403159600739,0.180436959797394,0.0370761692402598,0.0356866456997725,0.049979201184354,0.0516298046375064,0.0510908557202675,0.0429788979899944,0.033831929277123,0.0280184219676873,0.019870154480512
"pcnt.50.rain.depth",0.507267408002363,-0.326776587060211,-0.0920216165690144,0.183057956207113,0.203109148321681,0.215807799292566,0.245858847312401,-0.158188514669665,-0.0142242575549117,0.390474862313312,-0.358450206019609,-0.424991272667379,0.537663474505116,0.789690995325902,0.933520989671906,0.765586037170698,0.888396273162907,0.462742569919,0.47129546790172,0.49182787439419,0.4939435788166,0.496966581891508,0.507575737882283,0.530931353182317,0.524635758047037,0.485719743805691,0.349806364390212,0.365449614089631,0.391266705758541,0.40265641324985,0.410359221471744,0.429454743461576,0.478780912304244,0.493634810433368,0.492061727162519,0.968869211790803,0.963575686006321,0.958037935791501,0.951911616228034,0.945360707941339,0.930041447637719,0.865062488291073,0.812154925345315,0.395273808538698,0.948617816584505,0.938208736385445,0.926911529624258,0.916198123862968,0.907180854788307,0.887379631578261,0.815709318361364,0.765738001026886,0.38476902677752,0.574859514659712,0.51638243507432,0.456230559016899,0.398645355536249,0.37965883444419,0.328277160408466,0.176227293533554,0.1499862723352,0.0954428089564916,0.444412650270586,0.404603744581248,0.363624770658917,0.320859804863076,0.309503596253531,0.279731898280976,0.169866715700357,0.148507083331648,0.0955059691021876,1,0.990789409222331,0.983248997085024,0.976791483089773,0.965747566967625,0.952451001242367,0.932788516796904,0.903893590093831,0.854601286813384,0.514387526392429,0.510331869878346,0.519762495683185,0.519604290173816,0.508677636686754,0.50760116923346,0.502179225802812,0.504207119396647,0.50910506214691
"pcnt.60.rain.depth",0.499334238189446,-0.318964533843314,-0.0925629253685129,0.204331277755445,0.224545083758557,0.237294871035827,0.267421489472254,-0.159502230915516,0.00305943388723207,0.38439382401617,-0.352363092773533,-0.433660878725755,0.523800086093479,0.800566689393051,0.940278191841827,0.764499880990935,0.89228745465653,0.448332127329047,0.457009844505809,0.477493993777754,0.479036660965559,0.482469602062037,0.492551750724974,0.51620048700104,0.511630795920138,0.479130948334608,0.335012170794255,0.350618153050814,0.37604247824368,0.386471992279514,0.394491923019371,0.41247202513741,0.461436571661157,0.477806703327727,0.483527356619447,0.97105810223652,0.967647036357591,0.96198353886559,0.956189417298275,0.949489939206445,0.93617667756969,0.873236819137616,0.822264518190819,0.402107446627953,0.96161290749616,0.952057097191815,0.940150869988358,0.929422551855979,0.920245265931246,0.901236538855057,0.82930499787892,0.779707002659186,0.391967102023548,0.590967326049009,0.532393498823271,0.471219365435772,0.413820263607836,0.39402838431511,0.342235264701355,0.187397515608516,0.157967454956076,0.0998184429888086,0.460581251286366,0.420995210544786,0.379464341130591,0.336802367803023,0.324410637392763,0.29365814489596,0.181433671627377,0.156636103377352,0.0998662201631075,0.990789409222331,1,0.993763003996588,0.988966443067606,0.978868148919085,0.965522881784242,0.947191049846779,0.918522307746692,0.870314563685716,0.504096016068026,0.501604254099925,0.51141084811521,0.511420812109636,0.500625928339597,0.49948607728243,0.494891032758892,0.496261041940474,0.499561012212966
"pcnt.67.rain.depth",0.500304175690321,-0.320514349376774,-0.0831067590009966,0.217652465589271,0.237909285598648,0.250747815592999,0.279654339738496,-0.16939453372078,0.0073126697229959,0.387800559427459,-0.355962306978157,-0.434511437941091,0.516976161805099,0.80635338227125,0.944607799856702,0.767352159321528,0.894970117376027,0.438987989272442,0.448170438393512,0.468638826474182,0.471444114852781,0.474964089660858,0.4861504785146,0.509545473984212,0.504515187119123,0.474889556255458,0.326302058350657,0.342153329659862,0.367004700501129,0.378279005223412,0.386457970630873,0.405353075569661,0.453990406135149,0.46945767564694,0.476828248775245,0.971726068360858,0.969956798470639,0.965629427943657,0.960177127938724,0.954363167160478,0.943266494845462,0.883479269781018,0.83151778242189,0.410085506786172,0.970939223297768,0.962267197567137,0.951207312644721,0.940675999814215,0.931976233217176,0.914382967020425,0.843545019766702,0.792064183217013,0.400354486745203,0.605727312517429,0.546282810696844,0.487864405385293,0.427397932523263,0.408014799577163,0.358991617924714,0.202451450728053,0.172199318969411,0.104205485142114,0.476587272515696,0.435993931212644,0.396801471128262,0.350848063126495,0.338680732353851,0.310881144632087,0.196581998045218,0.170965874891787,0.104258209163474,0.983248997085024,0.993763003996588,1,0.996352052603194,0.988061887419356,0.976470713044813,0.959965632296694,0.931342312903591,0.883537537791319,0.498084683557762,0.497079057486814,0.50813208442176,0.508593163780678,0.498308383648575,0.497455811665329,0.493140076262652,0.495622915430382,0.499965155592107
"pcnt.70.rain.depth",0.496013413568598,-0.317495045460144,-0.0830914107775346,0.22359471755977,0.24346017917398,0.256123105541963,0.284725082714782,-0.169813481696081,0.013223212755402,0.385595609502811,-0.353852755398231,-0.436891522448455,0.508431153561246,0.809559285954841,0.945879094013067,0.765407119806575,0.894108188246365,0.429192732159175,0.438827478051462,0.459153567766906,0.462118866389677,0.465140672276826,0.476264599076368,0.501456244801565,0.497289621557819,0.470275048983315,0.315772456785286,0.332190347423564,0.357239866788029,0.368651533797455,0.375936832659473,0.394513720164284,0.444346501701364,0.460316287320413,0.469939114975419,0.970910899921839,0.969438558064124,0.96620827988254,0.961696462123523,0.956846323180289,0.947075836303623,0.888789617759989,0.836934757753092,0.415067368277641,0.976161195880408,0.96767906456328,0.957535461287495,0.947794482146923,0.939821226242566,0.922908464035462,0.85224912925048,0.799982596002457,0.405652513050092,0.614503209290932,0.555009506265777,0.498404310849065,0.439668357639784,0.420415672354284,0.371098821539923,0.213036678401962,0.18125286053976,0.108227793295158,0.48503864810663,0.445392595054321,0.407677801185902,0.363194623411149,0.351229941029717,0.323203847982764,0.207210387599808,0.180019855035093,0.108282928063696,0.976791483089773,0.988966443067606,0.996352052603194,1,0.993379445042808,0.982923246901977,0.967919904177095,0.940127601929816,0.892089423579163,0.492504290630708,0.492160113295926,0.503443171830515,0.504233747595308,0.494414704569513,0.494094327674974,0.489945918242598,0.492474327943088,0.49598185123593
"pcnt.75.rain.depth",0.488641739875598,-0.311488600073123,-0.0825116035123672,0.231881738079229,0.251004472570054,0.263315383415776,0.290600702178738,-0.167015595354404,0.0234355834615093,0.37881308822,-0.346311498256438,-0.435256371362751,0.500532287314682,0.814707920646503,0.94778529965685,0.759786348218132,0.892411020513407,0.418806388047089,0.42877992651128,0.448354772919073,0.451735085474891,0.454110356708067,0.465988959228633,0.495063571613101,0.491330200288261,0.464837410717524,0.304240695376674,0.32146475139049,0.3452335009548,0.357219403341016,0.36321407773853,0.382182202401907,0.435056079025351,0.451495034707338,0.463616962247255,0.966182490065464,0.966672049424433,0.965079966991372,0.962296924700733,0.958268250467693,0.950243110113486,0.89572196325165,0.843798689357002,0.423599586289254,0.980457237653909,0.973722810984174,0.965068970233491,0.956736156323038,0.949354762800489,0.933658381638133,0.864707962328612,0.811357222187714,0.41456784641813,0.625749102008746,0.568410004970261,0.511653645630958,0.4539029204572,0.434144374935426,0.385815704756197,0.230629046904957,0.193340398833132,0.113552316903035,0.498680648765572,0.460787386839864,0.422557934695169,0.378822194492028,0.366362781653011,0.339215569972157,0.225081220620993,0.192209833190126,0.113608470553734,0.965747566967625,0.978868148919085,0.988061887419356,0.993379445042808,1,0.991551961032991,0.977783338218202,0.950619576868789,0.903628609005141,0.487968304597209,0.488034101031754,0.498558886767512,0.499350648604168,0.489188196632945,0.488995217666047,0.484641457978626,0.487014083539795,0.489646714966549
